"Plot Title:  16_12_2020"
"#","Date Time, GMT+00:00","Temp, °F (LGR S/N: 10570397, SEN S/N: 10570397)","RH, % (LGR S/N: 10570397, SEN S/N: 10570397)","Coupler Detached (LGR S/N: 10570397)","Coupler Attached (LGR S/N: 10570397)","Host Connected (LGR S/N: 10570397)","Stopped (LGR S/N: 10570397)","End Of File (LGR S/N: 10570397)"
1794,12/16/20 07:28:49 pm,54.604,75.421,,,,,
1795,12/16/20 07:28:50 pm,54.604,75.421,,,,,
1796,12/16/20 07:28:51 pm,54.604,75.449,,,,,
1797,12/16/20 07:28:52 pm,54.604,75.477,,,,,
1798,12/16/20 07:28:53 pm,54.604,75.505,,,,,
1799,12/16/20 07:28:54 pm,54.604,75.505,,,,,
1800,12/16/20 07:28:55 pm,54.604,75.561,,,,,
1801,12/16/20 07:28:56 pm,54.648,75.594,,,,,
1802,12/16/20 07:28:57 pm,54.648,75.594,,,,,
1803,12/16/20 07:28:58 pm,54.648,75.649,,,,,
1804,12/16/20 07:28:59 pm,54.648,75.649,,,,,
1805,12/16/20 07:29:00 pm,54.648,75.677,,,,,
1806,12/16/20 07:29:01 pm,54.648,75.705,,,,,
1807,12/16/20 07:29:02 pm,54.648,75.761,,,,,
1808,12/16/20 07:29:03 pm,54.691,75.794,,,,,
1809,12/16/20 07:29:04 pm,54.691,75.822,,,,,
1810,12/16/20 07:29:05 pm,54.691,75.850,,,,,
1811,12/16/20 07:29:06 pm,54.691,75.877,,,,,
1812,12/16/20 07:29:07 pm,54.691,75.933,,,,,
1813,12/16/20 07:29:08 pm,54.734,75.966,,,,,
1814,12/16/20 07:29:09 pm,54.734,75.994,,,,,
1815,12/16/20 07:29:10 pm,54.734,76.050,,,,,
1816,12/16/20 07:29:11 pm,54.734,76.050,,,,,
1817,12/16/20 07:29:12 pm,54.734,76.077,,,,,
1818,12/16/20 07:29:13 pm,54.734,76.161,,,,,
1819,12/16/20 07:29:14 pm,54.734,76.161,,,,,
1820,12/16/20 07:29:15 pm,54.734,76.189,,,,,
1821,12/16/20 07:29:16 pm,54.734,76.217,,,,,
1822,12/16/20 07:29:17 pm,54.734,76.245,,,,,
1823,12/16/20 07:29:18 pm,54.734,76.272,,,,,
1824,12/16/20 07:29:19 pm,54.734,76.328,,,,,
1825,12/16/20 07:29:20 pm,54.734,76.356,,,,,
1826,12/16/20 07:29:21 pm,54.777,76.389,,,,,
1827,12/16/20 07:29:22 pm,54.777,76.417,,,,,
1828,12/16/20 07:29:23 pm,54.777,76.444,,,,,
1829,12/16/20 07:29:24 pm,54.777,76.444,,,,,
1830,12/16/20 07:29:25 pm,54.820,76.477,,,,,
1831,12/16/20 07:29:26 pm,54.820,76.505,,,,,
1832,12/16/20 07:29:27 pm,54.820,76.533,,,,,
1833,12/16/20 07:29:28 pm,54.865,76.538,,,,,
1834,12/16/20 07:29:29 pm,54.865,76.566,,,,,
1835,12/16/20 07:29:30 pm,54.865,76.566,,,,,
1836,12/16/20 07:29:31 pm,54.909,76.598,,,,,
1837,12/16/20 07:29:32 pm,54.909,76.626,,,,,
1838,12/16/20 07:29:33 pm,54.909,76.626,,,,,
1839,12/16/20 07:29:34 pm,54.909,76.654,,,,,
1840,12/16/20 07:29:35 pm,54.952,76.631,,,,,
1841,12/16/20 07:29:36 pm,54.952,76.631,,,,,
1842,12/16/20 07:29:37 pm,54.952,76.631,,,,,
1843,12/16/20 07:29:38 pm,54.995,76.636,,,,,
1844,12/16/20 07:29:39 pm,54.995,76.636,,,,,
1845,12/16/20 07:29:40 pm,54.995,76.636,,,,,
1846,12/16/20 07:29:41 pm,54.995,76.636,,,,,
1847,12/16/20 07:29:42 pm,54.995,76.609,,,,,
1848,12/16/20 07:29:43 pm,54.995,76.609,,,,,
1849,12/16/20 07:29:44 pm,54.995,76.581,,,,,
1850,12/16/20 07:29:45 pm,54.995,76.581,,,,,
1851,12/16/20 07:29:46 pm,54.995,76.525,,,,,
1852,12/16/20 07:29:47 pm,55.038,76.530,,,,,
1853,12/16/20 07:29:48 pm,55.038,76.530,,,,,
1854,12/16/20 07:29:49 pm,55.038,76.502,,,,,
1855,12/16/20 07:29:50 pm,55.038,76.474,,,,,
1856,12/16/20 07:29:51 pm,55.038,76.474,,,,,
1857,12/16/20 07:29:52 pm,55.038,76.447,,,,,
1858,12/16/20 07:29:53 pm,55.038,76.447,,,,,
1859,12/16/20 07:29:54 pm,55.038,76.419,,,,,
1860,12/16/20 07:29:55 pm,55.038,76.419,,,,,
1861,12/16/20 07:29:56 pm,55.038,76.419,,,,,
1862,12/16/20 07:29:57 pm,55.038,76.391,,,,,
1863,12/16/20 07:29:58 pm,55.038,76.363,,,,,
1864,12/16/20 07:29:59 pm,55.038,76.363,,,,,
1865,12/16/20 07:30:00 pm,55.038,76.363,,,,,
1866,12/16/20 07:30:01 pm,55.081,76.368,,,,,
1867,12/16/20 07:30:02 pm,55.081,76.340,,,,,
1868,12/16/20 07:30:03 pm,55.081,76.340,,,,,
1869,12/16/20 07:30:04 pm,55.081,76.340,,,,,
1870,12/16/20 07:30:05 pm,55.081,76.340,,,,,
1871,12/16/20 07:30:06 pm,55.081,76.340,,,,,
1872,12/16/20 07:30:07 pm,55.081,76.312,,,,,
1873,12/16/20 07:30:08 pm,55.081,76.312,,,,,
1874,12/16/20 07:30:09 pm,55.081,76.312,,,,,
1875,12/16/20 07:30:10 pm,55.081,76.312,,,,,
1876,12/16/20 07:30:11 pm,55.125,76.317,,,,,
1877,12/16/20 07:30:12 pm,55.125,76.317,,,,,
1878,12/16/20 07:30:13 pm,55.125,76.317,,,,,
1879,12/16/20 07:30:14 pm,55.125,76.317,,,,,
1880,12/16/20 07:30:15 pm,55.125,76.317,,,,,
1881,12/16/20 07:30:16 pm,55.168,76.322,,,,,
1882,12/16/20 07:30:17 pm,55.168,76.322,,,,,
1883,12/16/20 07:30:18 pm,55.168,76.350,,,,,
1884,12/16/20 07:30:19 pm,55.168,76.350,,,,,
1885,12/16/20 07:30:20 pm,55.168,76.350,,,,,
1886,12/16/20 07:30:21 pm,55.168,76.350,,,,,
1887,12/16/20 07:30:22 pm,55.168,76.322,,,,,
1888,12/16/20 07:30:23 pm,55.168,76.350,,,,,
1889,12/16/20 07:30:24 pm,55.168,76.322,,,,,
1890,12/16/20 07:30:25 pm,55.168,76.322,,,,,
1891,12/16/20 07:30:26 pm,55.168,76.322,,,,,
1892,12/16/20 07:30:27 pm,55.168,76.322,,,,,
1893,12/16/20 07:30:28 pm,55.168,76.322,,,,,
1894,12/16/20 07:30:29 pm,55.168,76.322,,,,,
1895,12/16/20 07:30:30 pm,55.168,76.322,,,,,
1896,12/16/20 07:30:31 pm,55.168,76.322,,,,,
1897,12/16/20 07:30:32 pm,55.168,76.322,,,,,
1898,12/16/20 07:30:33 pm,55.168,76.322,,,,,
1899,12/16/20 07:30:34 pm,55.168,76.295,,,,,
1900,12/16/20 07:30:35 pm,55.168,76.295,,,,,
1901,12/16/20 07:30:36 pm,55.168,76.267,,,,,
1902,12/16/20 07:30:37 pm,55.168,76.267,,,,,
1903,12/16/20 07:30:38 pm,55.168,76.267,,,,,
1904,12/16/20 07:30:39 pm,55.168,76.239,,,,,
1905,12/16/20 07:30:40 pm,55.168,76.211,,,,,
1906,12/16/20 07:30:41 pm,55.168,76.211,,,,,
1907,12/16/20 07:30:42 pm,55.168,76.183,,,,,
1908,12/16/20 07:30:43 pm,55.168,76.155,,,,,
1909,12/16/20 07:30:44 pm,55.168,76.155,,,,,
1910,12/16/20 07:30:45 pm,55.168,76.127,,,,,
1911,12/16/20 07:30:46 pm,55.168,76.127,,,,,
1912,12/16/20 07:30:47 pm,55.168,76.100,,,,,
1913,12/16/20 07:30:48 pm,55.168,76.100,,,,,
1914,12/16/20 07:30:49 pm,55.168,76.072,,,,,
1915,12/16/20 07:30:50 pm,55.168,76.100,,,,,
1916,12/16/20 07:30:51 pm,55.168,76.044,,,,,
1917,12/16/20 07:30:52 pm,55.168,76.044,,,,,
1918,12/16/20 07:30:53 pm,55.168,76.044,,,,,
1919,12/16/20 07:30:54 pm,55.168,76.044,,,,,
1920,12/16/20 07:30:55 pm,55.168,76.044,,,,,
1921,12/16/20 07:30:56 pm,55.168,76.044,,,,,
1922,12/16/20 07:30:57 pm,55.168,76.016,,,,,
1923,12/16/20 07:30:58 pm,55.168,76.016,,,,,
1924,12/16/20 07:30:59 pm,55.168,76.016,,,,,
1925,12/16/20 07:31:00 pm,55.168,75.988,,,,,
1926,12/16/20 07:31:01 pm,55.125,75.983,,,,,
1927,12/16/20 07:31:02 pm,55.125,75.983,,,,,
1928,12/16/20 07:31:03 pm,55.125,75.983,,,,,
1929,12/16/20 07:31:04 pm,55.125,75.983,,,,,
1930,12/16/20 07:31:05 pm,55.125,75.983,,,,,
1931,12/16/20 07:31:06 pm,55.125,75.983,,,,,
1932,12/16/20 07:31:07 pm,55.125,75.983,,,,,
1933,12/16/20 07:31:08 pm,55.125,75.983,,,,,
1934,12/16/20 07:31:09 pm,55.125,75.983,,,,,
1935,12/16/20 07:31:10 pm,55.125,76.011,,,,,
1936,12/16/20 07:31:11 pm,55.125,75.983,,,,,
1937,12/16/20 07:31:12 pm,55.125,75.983,,,,,
1938,12/16/20 07:31:13 pm,55.125,76.011,,,,,
1939,12/16/20 07:31:14 pm,55.125,76.011,,,,,
1940,12/16/20 07:31:15 pm,55.125,76.039,,,,,
1941,12/16/20 07:31:16 pm,55.125,76.039,,,,,
1942,12/16/20 07:31:17 pm,55.125,76.039,,,,,
1943,12/16/20 07:31:18 pm,55.125,76.067,,,,,
1944,12/16/20 07:31:19 pm,55.125,76.095,,,,,
1945,12/16/20 07:31:20 pm,55.125,76.095,,,,,
1946,12/16/20 07:31:21 pm,55.125,76.095,,,,,
1947,12/16/20 07:31:22 pm,55.125,76.095,,,,,
1948,12/16/20 07:31:23 pm,55.125,76.150,,,,,
1949,12/16/20 07:31:24 pm,55.125,76.122,,,,,
1950,12/16/20 07:31:25 pm,55.125,76.150,,,,,
1951,12/16/20 07:31:26 pm,55.125,76.150,,,,,
1952,12/16/20 07:31:27 pm,55.081,76.145,,,,,
1953,12/16/20 07:31:28 pm,55.081,76.145,,,,,
1954,12/16/20 07:31:29 pm,55.081,76.145,,,,,
1955,12/16/20 07:31:30 pm,55.038,76.140,,,,,
1956,12/16/20 07:31:31 pm,55.038,76.085,,,,,
1957,12/16/20 07:31:32 pm,55.038,76.112,,,,,
1958,12/16/20 07:31:33 pm,55.038,76.112,,,,,
1959,12/16/20 07:31:34 pm,55.038,76.112,,,,,
1960,12/16/20 07:31:35 pm,55.038,76.112,,,,,
1961,12/16/20 07:31:36 pm,54.995,76.107,,,,,
1962,12/16/20 07:31:37 pm,54.995,76.107,,,,,
1963,12/16/20 07:31:38 pm,54.995,76.135,,,,,
1964,12/16/20 07:31:39 pm,54.995,76.080,,,,,
1965,12/16/20 07:31:40 pm,54.995,76.135,,,,,
1966,12/16/20 07:31:41 pm,54.995,76.107,,,,,
1967,12/16/20 07:31:42 pm,54.995,76.135,,,,,
1968,12/16/20 07:31:43 pm,54.995,76.107,,,,,
1969,12/16/20 07:31:44 pm,54.995,76.135,,,,,
1970,12/16/20 07:31:45 pm,54.995,76.135,,,,,
1971,12/16/20 07:31:46 pm,54.952,76.130,,,,,
1972,12/16/20 07:31:47 pm,54.952,76.158,,,,,
1973,12/16/20 07:31:48 pm,54.952,76.186,,,,,
1974,12/16/20 07:31:49 pm,54.952,76.186,,,,,
1975,12/16/20 07:31:50 pm,54.952,76.186,,,,,
1976,12/16/20 07:31:51 pm,54.909,76.181,,,,,
1977,12/16/20 07:31:52 pm,54.909,76.153,,,,,
1978,12/16/20 07:31:53 pm,54.909,76.181,,,,,
1979,12/16/20 07:31:54 pm,54.909,76.181,,,,,
1980,12/16/20 07:31:55 pm,54.909,76.209,,,,,
1981,12/16/20 07:31:56 pm,54.865,76.176,,,,,
1982,12/16/20 07:31:57 pm,54.865,76.176,,,,,
1983,12/16/20 07:31:58 pm,54.865,76.176,,,,,
1984,12/16/20 07:31:59 pm,54.820,76.171,,,,,
1985,12/16/20 07:32:00 pm,54.820,76.171,,,,,
1986,12/16/20 07:32:01 pm,54.820,76.171,,,,,
1987,12/16/20 07:32:02 pm,54.820,76.171,,,,,
1988,12/16/20 07:32:03 pm,54.820,76.143,,,,,
1989,12/16/20 07:32:04 pm,54.820,76.143,,,,,
1990,12/16/20 07:32:05 pm,54.820,76.171,,,,,
1991,12/16/20 07:32:06 pm,54.820,76.227,,,,,
1992,12/16/20 07:32:07 pm,54.820,76.227,,,,,
1993,12/16/20 07:32:08 pm,54.820,76.255,,,,,
1994,12/16/20 07:32:09 pm,54.820,76.282,,,,,
1995,12/16/20 07:32:10 pm,54.820,76.310,,,,,
1996,12/16/20 07:32:11 pm,54.820,76.338,,,,,
1997,12/16/20 07:32:12 pm,54.820,76.394,,,,,
1998,12/16/20 07:32:13 pm,54.820,76.422,,,,,
1999,12/16/20 07:32:14 pm,54.820,76.449,,,,,
2000,12/16/20 07:32:15 pm,54.820,76.477,,,,,
2001,12/16/20 07:32:16 pm,54.820,76.477,,,,,
2002,12/16/20 07:32:17 pm,54.820,76.505,,,,,
2003,12/16/20 07:32:18 pm,54.820,76.533,,,,,
2004,12/16/20 07:32:19 pm,54.820,76.561,,,,,
2005,12/16/20 07:32:20 pm,54.820,76.588,,,,,
2006,12/16/20 07:32:21 pm,54.820,76.616,,,,,
2007,12/16/20 07:32:22 pm,54.820,76.644,,,,,
2008,12/16/20 07:32:23 pm,54.865,76.677,,,,,
2009,12/16/20 07:32:24 pm,54.865,76.732,,,,,
2010,12/16/20 07:32:25 pm,54.865,76.732,,,,,
2011,12/16/20 07:32:26 pm,54.909,76.793,,,,,
2012,12/16/20 07:32:27 pm,54.909,76.821,,,,,
2013,12/16/20 07:32:28 pm,54.909,76.876,,,,,
2014,12/16/20 07:32:29 pm,54.909,76.904,,,,,
2015,12/16/20 07:32:30 pm,54.909,76.960,,,,,
2016,12/16/20 07:32:31 pm,54.909,77.015,,,,,
2017,12/16/20 07:32:32 pm,54.952,77.020,,,,,
2018,12/16/20 07:32:33 pm,54.952,77.048,,,,,
2019,12/16/20 07:32:34 pm,54.952,77.076,,,,,
2020,12/16/20 07:32:35 pm,54.952,77.131,,,,,
2021,12/16/20 07:32:36 pm,54.995,77.136,,,,,
2022,12/16/20 07:32:37 pm,54.995,77.164,,,,,
2023,12/16/20 07:32:38 pm,54.995,77.192,,,,,
2024,12/16/20 07:32:39 pm,54.995,77.220,,,,,
2025,12/16/20 07:32:40 pm,55.038,77.225,,,,,
2026,12/16/20 07:32:41 pm,55.038,77.280,,,,,
2027,12/16/20 07:32:42 pm,55.038,77.308,,,,,
2028,12/16/20 07:32:43 pm,55.038,77.308,,,,,
2029,12/16/20 07:32:44 pm,55.038,77.308,,,,,
2030,12/16/20 07:32:45 pm,55.038,77.336,,,,,
2031,12/16/20 07:32:46 pm,55.038,77.336,,,,,
2032,12/16/20 07:32:47 pm,55.081,77.341,,,,,
2033,12/16/20 07:32:48 pm,55.081,77.368,,,,,
2034,12/16/20 07:32:49 pm,55.081,77.313,,,,,
2035,12/16/20 07:32:50 pm,55.081,77.341,,,,,
2036,12/16/20 07:32:51 pm,55.081,77.341,,,,,
2037,12/16/20 07:32:52 pm,55.081,77.341,,,,,
2038,12/16/20 07:32:53 pm,55.081,77.341,,,,,
2039,12/16/20 07:32:54 pm,55.081,77.313,,,,,
2040,12/16/20 07:32:55 pm,55.125,77.318,,,,,
2041,12/16/20 07:32:56 pm,55.125,77.318,,,,,
2042,12/16/20 07:32:57 pm,55.125,77.318,,,,,
2043,12/16/20 07:32:58 pm,55.125,77.290,,,,,
2044,12/16/20 07:32:59 pm,55.125,77.318,,,,,
2045,12/16/20 07:33:00 pm,55.125,77.318,,,,,
2046,12/16/20 07:33:01 pm,55.168,77.323,,,,,
2047,12/16/20 07:33:02 pm,55.168,77.323,,,,,
2048,12/16/20 07:33:03 pm,55.168,77.323,,,,,
2049,12/16/20 07:33:04 pm,55.168,77.323,,,,,
2050,12/16/20 07:33:05 pm,55.213,77.328,,,,,
2051,12/16/20 07:33:06 pm,55.213,77.356,,,,,
2052,12/16/20 07:33:07 pm,55.256,77.361,,,,,
2053,12/16/20 07:33:08 pm,55.256,77.361,,,,,
2054,12/16/20 07:33:09 pm,55.256,77.361,,,,,
2055,12/16/20 07:33:10 pm,55.299,77.394,,,,,
2056,12/16/20 07:33:11 pm,55.299,77.394,,,,,
2057,12/16/20 07:33:12 pm,55.299,77.394,,,,,
2058,12/16/20 07:33:13 pm,55.299,77.394,,,,,
2059,12/16/20 07:33:14 pm,55.342,77.399,,,,,
2060,12/16/20 07:33:15 pm,55.342,77.399,,,,,
2061,12/16/20 07:33:16 pm,55.342,77.399,,,,,
2062,12/16/20 07:33:17 pm,55.342,77.399,,,,,
2063,12/16/20 07:33:18 pm,55.386,77.404,,,,,
2064,12/16/20 07:33:19 pm,55.386,77.404,,,,,
2065,12/16/20 07:33:20 pm,55.386,77.404,,,,,
2066,12/16/20 07:33:21 pm,55.429,77.409,,,,,
2067,12/16/20 07:33:22 pm,55.429,77.381,,,,,
2068,12/16/20 07:33:23 pm,55.429,77.381,,,,,
2069,12/16/20 07:33:24 pm,55.429,77.353,,,,,
2070,12/16/20 07:33:25 pm,55.429,77.353,,,,,
2071,12/16/20 07:33:26 pm,55.429,77.298,,,,,
2072,12/16/20 07:33:27 pm,55.429,77.326,,,,,
2073,12/16/20 07:33:28 pm,55.429,77.298,,,,,
2074,12/16/20 07:33:29 pm,55.429,77.298,,,,,
2075,12/16/20 07:33:30 pm,55.472,77.275,,,,,
2076,12/16/20 07:33:31 pm,55.472,77.248,,,,,
2077,12/16/20 07:33:32 pm,55.472,77.248,,,,,
2078,12/16/20 07:33:33 pm,55.472,77.220,,,,,
2079,12/16/20 07:33:34 pm,55.472,77.220,,,,,
2080,12/16/20 07:33:35 pm,55.515,77.225,,,,,
2081,12/16/20 07:33:36 pm,55.515,77.225,,,,,
2082,12/16/20 07:33:37 pm,55.515,77.197,,,,,
2083,12/16/20 07:33:38 pm,55.515,77.197,,,,,
2084,12/16/20 07:33:39 pm,55.515,77.197,,,,,
2085,12/16/20 07:33:40 pm,55.515,77.169,,,,,
2086,12/16/20 07:33:41 pm,55.515,77.197,,,,,
2087,12/16/20 07:33:42 pm,55.558,77.174,,,,,
2088,12/16/20 07:33:43 pm,55.558,77.174,,,,,
2089,12/16/20 07:33:44 pm,55.558,77.147,,,,,
2090,12/16/20 07:33:45 pm,55.558,77.147,,,,,
2091,12/16/20 07:33:46 pm,55.558,77.147,,,,,
2092,12/16/20 07:33:47 pm,55.602,77.152,,,,,
2093,12/16/20 07:33:48 pm,55.602,77.152,,,,,
2094,12/16/20 07:33:49 pm,55.602,77.152,,,,,
2095,12/16/20 07:33:50 pm,55.602,77.152,,,,,
2096,12/16/20 07:33:51 pm,55.602,77.124,,,,,
2097,12/16/20 07:33:52 pm,55.602,77.124,,,,,
2098,12/16/20 07:33:53 pm,55.602,77.096,,,,,
2099,12/16/20 07:33:54 pm,55.602,77.096,,,,,
2100,12/16/20 07:33:55 pm,55.602,77.096,,,,,
2101,12/16/20 07:33:56 pm,55.602,77.096,,,,,
2102,12/16/20 07:33:57 pm,55.602,77.068,,,,,
2103,12/16/20 07:33:58 pm,55.602,77.040,,,,,
2104,12/16/20 07:33:59 pm,55.602,77.040,,,,,
2105,12/16/20 07:34:00 pm,55.647,77.018,,,,,
2106,12/16/20 07:34:01 pm,55.647,77.018,,,,,
2107,12/16/20 07:34:02 pm,55.647,77.018,,,,,
2108,12/16/20 07:34:03 pm,55.647,76.990,,,,,
2109,12/16/20 07:34:04 pm,55.647,76.990,,,,,
2110,12/16/20 07:34:05 pm,55.647,76.990,,,,,
2111,12/16/20 07:34:06 pm,55.647,76.990,,,,,
2112,12/16/20 07:34:07 pm,55.647,76.962,,,,,
2113,12/16/20 07:34:08 pm,55.690,76.967,,,,,
2114,12/16/20 07:34:09 pm,55.690,76.939,,,,,
2115,12/16/20 07:34:10 pm,55.690,76.967,,,,,
2116,12/16/20 07:34:11 pm,55.690,76.939,,,,,
2117,12/16/20 07:34:12 pm,55.690,76.939,,,,,
2118,12/16/20 07:34:13 pm,55.690,76.939,,,,,
2119,12/16/20 07:34:14 pm,55.733,76.917,,,,,
2120,12/16/20 07:34:15 pm,55.733,76.917,,,,,
2121,12/16/20 07:34:16 pm,55.733,76.917,,,,,
2122,12/16/20 07:34:17 pm,55.733,76.917,,,,,
2123,12/16/20 07:34:18 pm,55.776,76.922,,,,,
2124,12/16/20 07:34:19 pm,55.776,76.894,,,,,
2125,12/16/20 07:34:20 pm,55.776,76.894,,,,,
2126,12/16/20 07:34:21 pm,55.776,76.894,,,,,
2127,12/16/20 07:34:22 pm,55.776,76.866,,,,,
2128,12/16/20 07:34:23 pm,55.776,76.894,,,,,
2129,12/16/20 07:34:24 pm,55.776,76.866,,,,,
2130,12/16/20 07:34:25 pm,55.776,76.838,,,,,
2131,12/16/20 07:34:26 pm,55.776,76.838,,,,,
2132,12/16/20 07:34:27 pm,55.776,76.810,,,,,
2133,12/16/20 07:34:28 pm,55.776,76.782,,,,,
2134,12/16/20 07:34:29 pm,55.776,76.782,,,,,
2135,12/16/20 07:34:30 pm,55.776,76.782,,,,,
2136,12/16/20 07:34:31 pm,55.776,76.755,,,,,
2137,12/16/20 07:34:32 pm,55.819,76.787,,,,,
2138,12/16/20 07:34:33 pm,55.776,76.755,,,,,
2139,12/16/20 07:34:34 pm,55.819,76.760,,,,,
2140,12/16/20 07:34:35 pm,55.819,76.760,,,,,
2141,12/16/20 07:34:36 pm,55.819,76.760,,,,,
2142,12/16/20 07:34:37 pm,55.819,76.760,,,,,
2143,12/16/20 07:34:38 pm,55.819,76.760,,,,,
2144,12/16/20 07:34:39 pm,55.776,76.727,,,,,
2145,12/16/20 07:34:40 pm,55.776,76.727,,,,,
2146,12/16/20 07:34:41 pm,55.776,76.699,,,,,
2147,12/16/20 07:34:42 pm,55.776,76.699,,,,,
2148,12/16/20 07:34:43 pm,55.776,76.671,,,,,
2149,12/16/20 07:34:44 pm,55.776,76.671,,,,,
2150,12/16/20 07:34:45 pm,55.776,76.615,,,,,
2151,12/16/20 07:34:46 pm,55.776,76.615,,,,,
2152,12/16/20 07:34:47 pm,55.776,76.588,,,,,
2153,12/16/20 07:34:48 pm,55.733,76.555,,,,,
2154,12/16/20 07:34:49 pm,55.733,76.499,,,,,
2155,12/16/20 07:34:50 pm,55.733,76.499,,,,,
2156,12/16/20 07:34:51 pm,55.690,76.466,,,,,
2157,12/16/20 07:34:52 pm,55.690,76.438,,,,,
2158,12/16/20 07:34:53 pm,55.690,76.438,,,,,
2159,12/16/20 07:34:54 pm,55.690,76.410,,,,,
2160,12/16/20 07:34:55 pm,55.690,76.382,,,,,
2161,12/16/20 07:34:56 pm,55.647,76.350,,,,,
2162,12/16/20 07:34:57 pm,55.647,76.322,,,,,
2163,12/16/20 07:34:58 pm,55.647,76.294,,,,,
2164,12/16/20 07:34:59 pm,55.602,76.289,,,,,
2165,12/16/20 07:35:00 pm,55.602,76.261,,,,,
2166,12/16/20 07:35:01 pm,55.602,76.233,,,,,
2167,12/16/20 07:35:02 pm,55.602,76.205,,,,,
2168,12/16/20 07:35:03 pm,55.602,76.205,,,,,
2169,12/16/20 07:35:04 pm,55.602,76.205,,,,,
2170,12/16/20 07:35:05 pm,55.602,76.177,,,,,
2171,12/16/20 07:35:06 pm,55.558,76.172,,,,,
2172,12/16/20 07:35:07 pm,55.558,76.200,,,,,
2173,12/16/20 07:35:08 pm,55.558,76.200,,,,,
2174,12/16/20 07:35:09 pm,55.558,76.172,,,,,
2175,12/16/20 07:35:10 pm,55.558,76.172,,,,,
2176,12/16/20 07:35:11 pm,55.558,76.200,,,,,
2177,12/16/20 07:35:12 pm,55.515,76.195,,,,,
2178,12/16/20 07:35:13 pm,55.515,76.195,,,,,
2179,12/16/20 07:35:14 pm,55.515,76.223,,,,,
2180,12/16/20 07:35:15 pm,55.515,76.195,,,,,
2181,12/16/20 07:35:16 pm,55.515,76.195,,,,,
2182,12/16/20 07:35:17 pm,55.515,76.195,,,,,
2183,12/16/20 07:35:18 pm,55.472,76.190,,,,,
2184,12/16/20 07:35:19 pm,55.472,76.218,,,,,
2185,12/16/20 07:35:20 pm,55.472,76.218,,,,,
2186,12/16/20 07:35:21 pm,55.472,76.246,,,,,
2187,12/16/20 07:35:22 pm,55.472,76.218,,,,,
2188,12/16/20 07:35:23 pm,55.472,76.246,,,,,
2189,12/16/20 07:35:24 pm,55.472,76.246,,,,,
2190,12/16/20 07:35:25 pm,55.472,76.274,,,,,
2191,12/16/20 07:35:26 pm,55.472,76.274,,,,,
2192,12/16/20 07:35:27 pm,55.472,76.330,,,,,
2193,12/16/20 07:35:28 pm,55.472,76.357,,,,,
2194,12/16/20 07:35:29 pm,55.472,76.357,,,,,
2195,12/16/20 07:35:30 pm,55.472,76.385,,,,,
2196,12/16/20 07:35:31 pm,55.472,76.413,,,,,
2197,12/16/20 07:35:32 pm,55.472,76.441,,,,,
2198,12/16/20 07:35:33 pm,55.515,76.474,,,,,
2199,12/16/20 07:35:34 pm,55.515,76.530,,,,,
2200,12/16/20 07:35:35 pm,55.515,76.557,,,,,
2201,12/16/20 07:35:36 pm,55.515,76.585,,,,,
2202,12/16/20 07:35:37 pm,55.515,76.641,,,,,
2203,12/16/20 07:35:38 pm,55.515,76.641,,,,,
2204,12/16/20 07:35:39 pm,55.515,76.697,,,,,
2205,12/16/20 07:35:40 pm,55.515,76.724,,,,,
2206,12/16/20 07:35:41 pm,55.558,76.757,,,,,
2207,12/16/20 07:35:42 pm,55.558,76.757,,,,,
2208,12/16/20 07:35:43 pm,55.558,76.785,,,,,
2209,12/16/20 07:35:44 pm,55.558,76.785,,,,,
2210,12/16/20 07:35:45 pm,55.558,76.813,,,,,
2211,12/16/20 07:35:46 pm,55.558,76.813,,,,,
2212,12/16/20 07:35:47 pm,55.558,76.813,,,,,
2213,12/16/20 07:35:48 pm,55.558,76.813,,,,,
2214,12/16/20 07:35:49 pm,55.558,76.813,,,,,
2215,12/16/20 07:35:50 pm,55.558,76.841,,,,,
2216,12/16/20 07:35:51 pm,55.558,76.813,,,,,
2217,12/16/20 07:35:52 pm,55.558,76.841,,,,,
2218,12/16/20 07:35:53 pm,55.558,76.841,,,,,
2219,12/16/20 07:35:54 pm,55.558,76.869,,,,,
2220,12/16/20 07:35:55 pm,55.602,76.874,,,,,
2221,12/16/20 07:35:56 pm,55.602,76.901,,,,,
2222,12/16/20 07:35:57 pm,55.602,76.901,,,,,
2223,12/16/20 07:35:58 pm,55.602,76.901,,,,,
2224,12/16/20 07:35:59 pm,55.602,76.957,,,,,
2225,12/16/20 07:36:00 pm,55.647,76.990,,,,,
2226,12/16/20 07:36:01 pm,55.647,76.990,,,,,
2227,12/16/20 07:36:02 pm,55.647,77.018,,,,,
2228,12/16/20 07:36:03 pm,55.690,77.051,,,,,
2229,12/16/20 07:36:04 pm,55.690,77.051,,,,,
2230,12/16/20 07:36:05 pm,55.690,77.078,,,,,
2231,12/16/20 07:36:06 pm,55.690,77.106,,,,,
2232,12/16/20 07:36:07 pm,55.733,77.167,,,,,
2233,12/16/20 07:36:08 pm,55.733,77.167,,,,,
2234,12/16/20 07:36:09 pm,55.733,77.195,,,,,
2235,12/16/20 07:36:10 pm,55.733,77.195,,,,,
2236,12/16/20 07:36:11 pm,55.776,77.227,,,,,
2237,12/16/20 07:36:12 pm,55.776,77.227,,,,,
2238,12/16/20 07:36:13 pm,55.776,77.227,,,,,
