"Plot Title:  10570397"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10570397, SEN S/N: 10570397)","RH, % (LGR S/N: 10570397, SEN S/N: 10570397)","DewPt, °C (LGR S/N: 10570397, SEN S/N: 10570397)","Coupler Detached (LGR S/N: 10570397)","Coupler Attached (LGR S/N: 10570397)","Host Connected (LGR S/N: 10570397)","Stopped (LGR S/N: 10570397)","End Of File (LGR S/N: 10570397)"
386,07/25/19 07:23:08 pm,29.290,44.769,16.404,,,,,
387,07/25/19 07:23:09 pm,29.265,44.799,16.392,,,,,
388,07/25/19 07:23:10 pm,29.265,44.799,16.392,,,,,
389,07/25/19 07:23:11 pm,29.265,44.832,16.403,,,,,
390,07/25/19 07:23:12 pm,29.265,44.864,16.415,,,,,
391,07/25/19 07:23:13 pm,29.265,44.864,16.415,,,,,
392,07/25/19 07:23:14 pm,29.265,44.897,16.426,,,,,
393,07/25/19 07:23:15 pm,29.240,44.894,16.403,,,,,
394,07/25/19 07:23:16 pm,29.240,44.927,16.414,,,,,
395,07/25/19 07:23:17 pm,29.240,44.960,16.425,,,,,
396,07/25/19 07:23:18 pm,29.240,44.960,16.425,,,,,
397,07/25/19 07:23:19 pm,29.240,44.992,16.437,,,,,
398,07/25/19 07:23:20 pm,29.240,44.992,16.437,,,,,
399,07/25/19 07:23:21 pm,29.240,45.025,16.448,,,,,
400,07/25/19 07:23:22 pm,29.215,45.022,16.425,,,,,
401,07/25/19 07:23:23 pm,29.215,45.055,16.436,,,,,
402,07/25/19 07:23:24 pm,29.215,45.022,16.425,,,,,
403,07/25/19 07:23:25 pm,29.215,45.022,16.425,,,,,
404,07/25/19 07:23:26 pm,29.215,45.022,16.425,,,,,
405,07/25/19 07:23:27 pm,29.215,45.055,16.436,,,,,
406,07/25/19 07:23:28 pm,29.215,45.088,16.447,,,,,
407,07/25/19 07:23:29 pm,29.190,45.085,16.424,,,,,
408,07/25/19 07:23:30 pm,29.190,45.085,16.424,,,,,
409,07/25/19 07:23:31 pm,29.190,45.085,16.424,,,,,
410,07/25/19 07:23:32 pm,29.190,45.150,16.446,,,,,
411,07/25/19 07:23:33 pm,29.190,45.150,16.446,,,,,
412,07/25/19 07:23:34 pm,29.190,45.150,16.446,,,,,
413,07/25/19 07:23:35 pm,29.190,45.150,16.446,,,,,
414,07/25/19 07:23:36 pm,29.190,45.150,16.446,,,,,
415,07/25/19 07:23:37 pm,29.165,45.180,16.434,,,,,
416,07/25/19 07:23:38 pm,29.165,45.147,16.423,,,,,
417,07/25/19 07:23:39 pm,29.165,45.147,16.423,,,,,
418,07/25/19 07:23:40 pm,29.165,45.115,16.411,,,,,
419,07/25/19 07:23:41 pm,29.140,45.079,16.376,,,,,
420,07/25/19 07:23:42 pm,29.140,45.079,16.376,,,,,
421,07/25/19 07:23:43 pm,29.140,45.079,16.376,,,,,
422,07/25/19 07:23:44 pm,29.140,45.046,16.365,,,,,
423,07/25/19 07:23:45 pm,29.140,45.013,16.354,,,,,
424,07/25/19 07:23:46 pm,29.140,44.981,16.342,,,,,
425,07/25/19 07:23:47 pm,29.140,44.948,16.331,,,,,
426,07/25/19 07:23:48 pm,29.115,44.912,16.296,,,,,
427,07/25/19 07:23:49 pm,29.115,44.880,16.284,,,,,
428,07/25/19 07:23:50 pm,29.115,44.880,16.284,,,,,
429,07/25/19 07:23:51 pm,29.090,44.877,16.261,,,,,
430,07/25/19 07:23:52 pm,29.090,44.877,16.261,,,,,
431,07/25/19 07:23:53 pm,29.090,44.877,16.261,,,,,
432,07/25/19 07:23:54 pm,29.090,44.877,16.261,,,,,
433,07/25/19 07:23:55 pm,29.090,44.877,16.261,,,,,
434,07/25/19 07:23:56 pm,29.090,44.909,16.272,,,,,
435,07/25/19 07:23:57 pm,29.090,44.909,16.272,,,,,
436,07/25/19 07:23:58 pm,29.065,44.939,16.260,,,,,
437,07/25/19 07:23:59 pm,29.065,44.939,16.260,,,,,
438,07/25/19 07:24:00 pm,29.065,44.906,16.249,,,,,
439,07/25/19 07:24:01 pm,29.065,44.939,16.260,,,,,
440,07/25/19 07:24:02 pm,29.065,44.972,16.271,,,,,
441,07/25/19 07:24:03 pm,29.065,44.972,16.271,,,,,
442,07/25/19 07:24:04 pm,29.040,45.067,16.282,,,,,
443,07/25/19 07:24:05 pm,29.040,45.067,16.282,,,,,
444,07/25/19 07:24:06 pm,29.040,45.067,16.282,,,,,
445,07/25/19 07:24:07 pm,29.040,45.100,16.293,,,,,
446,07/25/19 07:24:08 pm,29.040,45.100,16.293,,,,,
447,07/25/19 07:24:09 pm,29.040,45.133,16.305,,,,,
448,07/25/19 07:24:10 pm,29.040,45.133,16.305,,,,,
449,07/25/19 07:24:11 pm,29.040,45.165,16.316,,,,,
450,07/25/19 07:24:12 pm,29.040,45.198,16.327,,,,,
451,07/25/19 07:24:13 pm,29.015,45.228,16.315,,,,,
452,07/25/19 07:24:14 pm,29.015,45.293,16.337,,,,,
453,07/25/19 07:24:15 pm,29.015,45.326,16.349,,,,,
454,07/25/19 07:24:16 pm,29.015,45.358,16.360,,,,,
455,07/25/19 07:24:17 pm,29.015,45.391,16.371,,,,,
456,07/25/19 07:24:18 pm,29.015,45.457,16.394,,,,,
457,07/25/19 07:24:19 pm,29.015,45.522,16.416,,,,,
458,07/25/19 07:24:20 pm,29.015,45.587,16.439,,,,,
459,07/25/19 07:24:21 pm,29.015,45.620,16.450,,,,,
460,07/25/19 07:24:22 pm,29.015,45.620,16.450,,,,,
461,07/25/19 07:24:23 pm,29.040,45.623,16.473,,,,,
462,07/25/19 07:24:24 pm,29.015,45.653,16.461,,,,,
463,07/25/19 07:24:25 pm,29.040,45.688,16.496,,,,,
464,07/25/19 07:24:26 pm,29.040,45.688,16.496,,,,,
465,07/25/19 07:24:27 pm,29.040,45.721,16.507,,,,,
466,07/25/19 07:24:28 pm,29.040,45.721,16.507,,,,,
467,07/25/19 07:24:29 pm,29.040,45.753,16.518,,,,,
468,07/25/19 07:24:30 pm,29.040,45.721,16.507,,,,,
469,07/25/19 07:24:31 pm,29.040,45.753,16.518,,,,,
470,07/25/19 07:24:32 pm,29.040,45.753,16.518,,,,,
471,07/25/19 07:24:33 pm,29.040,45.786,16.529,,,,,
472,07/25/19 07:24:34 pm,29.065,45.789,16.553,,,,,
473,07/25/19 07:24:35 pm,29.065,45.789,16.553,,,,,
474,07/25/19 07:24:36 pm,29.065,45.756,16.542,,,,,
475,07/25/19 07:24:37 pm,29.065,45.756,16.542,,,,,
476,07/25/19 07:24:38 pm,29.065,45.789,16.553,,,,,
477,07/25/19 07:24:39 pm,29.065,45.789,16.553,,,,,
478,07/25/19 07:24:40 pm,29.065,45.789,16.553,,,,,
479,07/25/19 07:24:41 pm,29.065,45.789,16.553,,,,,
480,07/25/19 07:24:42 pm,29.090,45.792,16.577,,,,,
481,07/25/19 07:24:43 pm,29.090,45.792,16.577,,,,,
482,07/25/19 07:24:44 pm,29.090,45.792,16.577,,,,,
483,07/25/19 07:24:45 pm,29.090,45.792,16.577,,,,,
484,07/25/19 07:24:46 pm,29.090,45.792,16.577,,,,,
485,07/25/19 07:24:47 pm,29.090,45.792,16.577,,,,,
486,07/25/19 07:24:48 pm,29.090,45.825,16.588,,,,,
487,07/25/19 07:24:49 pm,29.090,45.792,16.577,,,,,
488,07/25/19 07:24:50 pm,29.090,45.792,16.577,,,,,
489,07/25/19 07:24:51 pm,29.090,45.792,16.577,,,,,
490,07/25/19 07:24:52 pm,29.090,45.792,16.577,,,,,
491,07/25/19 07:24:53 pm,29.090,45.759,16.566,,,,,
492,07/25/19 07:24:54 pm,29.090,45.759,16.566,,,,,
493,07/25/19 07:24:55 pm,29.090,45.727,16.554,,,,,
494,07/25/19 07:24:56 pm,29.090,45.727,16.554,,,,,
495,07/25/19 07:24:57 pm,29.090,45.759,16.566,,,,,
496,07/25/19 07:24:58 pm,29.090,45.792,16.577,,,,,
497,07/25/19 07:24:59 pm,29.065,45.789,16.553,,,,,
498,07/25/19 07:25:00 pm,29.065,45.789,16.553,,,,,
499,07/25/19 07:25:01 pm,29.065,45.854,16.575,,,,,
500,07/25/19 07:25:02 pm,29.065,45.854,16.575,,,,,
501,07/25/19 07:25:03 pm,29.065,45.952,16.609,,,,,
502,07/25/19 07:25:04 pm,29.065,45.985,16.620,,,,,
503,07/25/19 07:25:05 pm,29.065,46.018,16.631,,,,,
504,07/25/19 07:25:06 pm,29.065,46.050,16.642,,,,,
505,07/25/19 07:25:07 pm,29.065,46.083,16.653,,,,,
506,07/25/19 07:25:08 pm,29.065,46.115,16.664,,,,,
507,07/25/19 07:25:09 pm,29.040,46.145,16.652,,,,,
508,07/25/19 07:25:10 pm,29.040,46.178,16.663,,,,,
509,07/25/19 07:25:11 pm,29.040,46.178,16.663,,,,,
510,07/25/19 07:25:12 pm,29.040,46.178,16.663,,,,,
511,07/25/19 07:25:13 pm,29.040,46.210,16.674,,,,,
512,07/25/19 07:25:14 pm,29.040,46.243,16.685,,,,,
513,07/25/19 07:25:15 pm,29.040,46.243,16.685,,,,,
514,07/25/19 07:25:16 pm,29.040,46.243,16.685,,,,,
515,07/25/19 07:25:17 pm,29.040,46.243,16.685,,,,,
516,07/25/19 07:25:18 pm,29.040,46.243,16.685,,,,,
517,07/25/19 07:25:19 pm,29.040,46.243,16.685,,,,,
518,07/25/19 07:25:20 pm,29.040,46.243,16.685,,,,,
519,07/25/19 07:25:21 pm,29.040,46.243,16.685,,,,,
520,07/25/19 07:25:22 pm,29.040,46.243,16.685,,,,,
521,07/25/19 07:25:23 pm,29.040,46.275,16.696,,,,,
522,07/25/19 07:25:24 pm,29.015,46.240,16.661,,,,,
523,07/25/19 07:25:25 pm,29.015,46.240,16.661,,,,,
524,07/25/19 07:25:26 pm,29.015,46.272,16.672,,,,,
525,07/25/19 07:25:27 pm,29.015,46.305,16.683,,,,,
526,07/25/19 07:25:28 pm,29.015,46.305,16.683,,,,,
527,07/25/19 07:25:29 pm,28.990,46.302,16.659,,,,,
528,07/25/19 07:25:30 pm,28.990,46.335,16.670,,,,,
529,07/25/19 07:25:31 pm,28.990,46.367,16.681,,,,,
530,07/25/19 07:25:32 pm,28.990,46.432,16.703,,,,,
531,07/25/19 07:25:33 pm,28.990,46.432,16.703,,,,,
532,07/25/19 07:25:34 pm,28.990,46.465,16.714,,,,,
533,07/25/19 07:25:35 pm,28.990,46.497,16.725,,,,,
534,07/25/19 07:25:36 pm,28.990,46.530,16.736,,,,,
535,07/25/19 07:25:37 pm,28.990,46.563,16.747,,,,,
536,07/25/19 07:25:38 pm,28.990,46.595,16.758,,,,,
537,07/25/19 07:25:39 pm,28.990,46.595,16.758,,,,,
538,07/25/19 07:25:40 pm,28.990,46.563,16.747,,,,,
539,07/25/19 07:25:41 pm,28.965,46.560,16.723,,,,,
540,07/25/19 07:25:42 pm,28.965,46.560,16.723,,,,,
541,07/25/19 07:25:43 pm,28.965,46.625,16.745,,,,,
542,07/25/19 07:25:44 pm,28.965,46.625,16.745,,,,,
543,07/25/19 07:25:45 pm,28.941,46.622,16.722,,,,,
544,07/25/19 07:25:46 pm,28.941,46.687,16.743,,,,,
545,07/25/19 07:25:47 pm,28.941,46.687,16.743,,,,,
546,07/25/19 07:25:48 pm,28.941,46.719,16.754,,,,,
547,07/25/19 07:25:49 pm,28.941,46.719,16.754,,,,,
548,07/25/19 07:25:50 pm,28.941,46.719,16.754,,,,,
549,07/25/19 07:25:51 pm,28.941,46.752,16.765,,,,,
550,07/25/19 07:25:52 pm,28.941,46.784,16.776,,,,,
551,07/25/19 07:25:53 pm,28.941,46.817,16.787,,,,,
552,07/25/19 07:25:54 pm,28.941,46.817,16.787,,,,,
553,07/25/19 07:25:55 pm,28.941,46.849,16.798,,,,,
554,07/25/19 07:25:56 pm,28.941,46.849,16.798,,,,,
555,07/25/19 07:25:57 pm,28.941,46.849,16.798,,,,,
556,07/25/19 07:25:58 pm,28.941,46.882,16.809,,,,,
557,07/25/19 07:25:59 pm,28.916,46.944,16.807,,,,,
558,07/25/19 07:26:00 pm,28.916,46.944,16.807,,,,,
559,07/25/19 07:26:01 pm,28.941,47.012,16.852,,,,,
560,07/25/19 07:26:02 pm,28.941,47.012,16.852,,,,,
561,07/25/19 07:26:03 pm,28.941,47.045,16.863,,,,,
562,07/25/19 07:26:04 pm,28.941,47.077,16.874,,,,,
563,07/25/19 07:26:05 pm,28.941,47.077,16.874,,,,,
564,07/25/19 07:26:06 pm,28.941,47.110,16.884,,,,,
565,07/25/19 07:26:07 pm,28.941,47.142,16.895,,,,,
566,07/25/19 07:26:08 pm,28.941,47.142,16.895,,,,,
567,07/25/19 07:26:09 pm,28.941,47.142,16.895,,,,,
568,07/25/19 07:26:10 pm,28.941,47.142,16.895,,,,,
569,07/25/19 07:26:11 pm,28.941,47.142,16.895,,,,,
570,07/25/19 07:26:12 pm,28.941,47.142,16.895,,,,,
571,07/25/19 07:26:13 pm,28.941,47.110,16.884,,,,,
572,07/25/19 07:26:14 pm,28.941,47.142,16.895,,,,,
573,07/25/19 07:26:15 pm,28.941,47.142,16.895,,,,,
574,07/25/19 07:26:16 pm,28.965,47.210,16.941,,,,,
575,07/25/19 07:26:17 pm,28.965,47.275,16.962,,,,,
576,07/25/19 07:26:18 pm,28.990,47.343,17.007,,,,,
577,07/25/19 07:26:19 pm,28.990,47.343,17.007,,,,,
578,07/25/19 07:26:20 pm,28.990,47.311,16.997,,,,,
579,07/25/19 07:26:21 pm,28.990,47.311,16.997,,,,,
580,07/25/19 07:26:22 pm,29.015,47.281,17.010,,,,,
581,07/25/19 07:26:23 pm,29.015,47.314,17.020,,,,,
582,07/25/19 07:26:24 pm,29.040,47.317,17.044,,,,,
583,07/25/19 07:26:25 pm,29.040,47.284,17.033,,,,,
584,07/25/19 07:26:26 pm,29.040,47.317,17.044,,,,,
585,07/25/19 07:26:27 pm,29.040,47.317,17.044,,,,,
586,07/25/19 07:26:28 pm,29.065,47.320,17.068,,,,,
587,07/25/19 07:26:29 pm,29.065,47.352,17.079,,,,,
588,07/25/19 07:26:30 pm,29.065,47.320,17.068,,,,,
589,07/25/19 07:26:31 pm,29.065,47.287,17.057,,,,,
590,07/25/19 07:26:32 pm,29.065,47.255,17.046,,,,,
591,07/25/19 07:26:33 pm,29.065,47.222,17.036,,,,,
592,07/25/19 07:26:34 pm,29.090,47.226,17.059,,,,,
593,07/25/19 07:26:35 pm,29.090,47.226,17.059,,,,,
594,07/25/19 07:26:36 pm,29.090,47.226,17.059,,,,,
595,07/25/19 07:26:37 pm,29.090,47.226,17.059,,,,,
596,07/25/19 07:26:38 pm,29.090,47.226,17.059,,,,,
597,07/25/19 07:26:39 pm,29.090,47.226,17.059,,,,,
598,07/25/19 07:26:40 pm,29.090,47.258,17.070,,,,,
599,07/25/19 07:26:41 pm,29.090,47.258,17.070,,,,,
600,07/25/19 07:26:42 pm,29.090,47.291,17.081,,,,,
601,07/25/19 07:26:43 pm,29.090,47.323,17.092,,,,,
602,07/25/19 07:26:44 pm,29.090,47.356,17.102,,,,,
603,07/25/19 07:26:45 pm,29.090,47.356,17.102,,,,,
604,07/25/19 07:26:46 pm,29.090,47.356,17.102,,,,,
605,07/25/19 07:26:47 pm,29.090,47.388,17.113,,,,,
606,07/25/19 07:26:48 pm,29.090,47.388,17.113,,,,,
607,07/25/19 07:26:49 pm,29.090,47.421,17.124,,,,,
608,07/25/19 07:26:50 pm,29.090,47.388,17.113,,,,,
609,07/25/19 07:26:51 pm,29.090,47.421,17.124,,,,,
610,07/25/19 07:26:52 pm,29.090,47.421,17.124,,,,,
611,07/25/19 07:26:53 pm,29.090,47.421,17.124,,,,,
612,07/25/19 07:26:54 pm,29.090,47.421,17.124,,,,,
613,07/25/19 07:26:55 pm,29.115,47.456,17.158,,,,,
614,07/25/19 07:26:56 pm,29.115,47.489,17.169,,,,,
615,07/25/19 07:26:57 pm,29.115,47.489,17.169,,,,,
616,07/25/19 07:26:58 pm,29.115,47.521,17.180,,,,,
617,07/25/19 07:26:59 pm,29.115,47.554,17.191,,,,,
618,07/25/19 07:27:00 pm,29.115,47.554,17.191,,,,,
619,07/25/19 07:27:01 pm,29.115,47.554,17.191,,,,,
620,07/25/19 07:27:02 pm,29.115,47.586,17.201,,,,,
621,07/25/19 07:27:03 pm,29.140,47.622,17.236,,,,,
622,07/25/19 07:27:04 pm,29.140,47.622,17.236,,,,,
623,07/25/19 07:27:05 pm,29.140,47.687,17.257,,,,,
624,07/25/19 07:27:06 pm,29.140,47.751,17.278,,,,,
625,07/25/19 07:27:07 pm,29.165,47.787,17.313,,,,,
626,07/25/19 07:27:08 pm,29.190,47.758,17.326,,,,,
627,07/25/19 07:27:09 pm,29.190,47.725,17.315,,,,,
628,07/25/19 07:27:10 pm,29.190,47.693,17.305,,,,,
629,07/25/19 07:27:11 pm,29.215,47.663,17.318,,,,,
630,07/25/19 07:27:12 pm,29.215,47.631,17.307,,,,,
631,07/25/19 07:27:13 pm,29.215,47.566,17.286,,,,,
632,07/25/19 07:27:14 pm,29.215,47.533,17.275,,,,,
633,07/25/19 07:27:15 pm,29.215,47.533,17.275,,,,,
634,07/25/19 07:27:16 pm,29.240,47.504,17.288,,,,,
635,07/25/19 07:27:17 pm,29.240,47.504,17.288,,,,,
636,07/25/19 07:27:18 pm,29.240,47.504,17.288,,,,,
637,07/25/19 07:27:19 pm,29.240,47.504,17.288,,,,,
638,07/25/19 07:27:20 pm,29.240,47.504,17.288,,,,,
639,07/25/19 07:27:21 pm,29.240,47.439,17.267,,,,,
640,07/25/19 07:27:22 pm,29.240,47.439,17.267,,,,,
641,07/25/19 07:27:23 pm,29.240,47.439,17.267,,,,,
642,07/25/19 07:27:24 pm,29.240,47.407,17.256,,,,,
643,07/25/19 07:27:25 pm,29.240,47.374,17.245,,,,,
644,07/25/19 07:27:26 pm,29.240,47.374,17.245,,,,,
645,07/25/19 07:27:27 pm,29.240,47.374,17.245,,,,,
646,07/25/19 07:27:28 pm,29.240,47.342,17.234,,,,,
647,07/25/19 07:27:29 pm,29.240,47.309,17.224,,,,,
648,07/25/19 07:27:30 pm,29.240,47.309,17.224,,,,,
649,07/25/19 07:27:31 pm,29.240,47.309,17.224,,,,,
650,07/25/19 07:27:32 pm,29.240,47.244,17.202,,,,,
651,07/25/19 07:27:33 pm,29.215,47.273,17.189,,,,,
652,07/25/19 07:27:34 pm,29.215,47.241,17.178,,,,,
653,07/25/19 07:27:35 pm,29.215,47.241,17.178,,,,,
654,07/25/19 07:27:36 pm,29.215,47.176,17.157,,,,,
655,07/25/19 07:27:37 pm,29.190,47.173,17.133,,,,,
656,07/25/19 07:27:38 pm,29.190,47.173,17.133,,,,,
657,07/25/19 07:27:39 pm,29.190,47.173,17.133,,,,,
658,07/25/19 07:27:40 pm,29.165,47.170,17.109,,,,,
659,07/25/19 07:27:41 pm,29.165,47.170,17.109,,,,,
660,07/25/19 07:27:42 pm,29.140,47.167,17.085,,,,,
661,07/25/19 07:27:43 pm,29.140,47.232,17.107,,,,,
662,07/25/19 07:27:44 pm,29.140,47.232,17.107,,,,,
663,07/25/19 07:27:45 pm,29.115,47.261,17.094,,,,,
664,07/25/19 07:27:46 pm,29.115,47.294,17.105,,,,,
665,07/25/19 07:27:47 pm,29.090,47.291,17.081,,,,,
666,07/25/19 07:27:48 pm,29.090,47.323,17.092,,,,,
667,07/25/19 07:27:49 pm,29.065,47.352,17.079,,,,,
668,07/25/19 07:27:50 pm,29.065,47.352,17.079,,,,,
669,07/25/19 07:27:51 pm,29.040,47.349,17.055,,,,,
670,07/25/19 07:27:52 pm,29.040,47.382,17.066,,,,,
671,07/25/19 07:27:53 pm,29.040,47.414,17.076,,,,,
672,07/25/19 07:27:54 pm,29.015,47.444,17.063,,,,,
673,07/25/19 07:27:55 pm,29.015,47.476,17.074,,,,,
674,07/25/19 07:27:56 pm,28.990,47.473,17.050,,,,,
675,07/25/19 07:27:57 pm,28.990,47.506,17.061,,,,,
676,07/25/19 07:27:58 pm,28.990,47.538,17.072,,,,,
677,07/25/19 07:27:59 pm,28.965,47.535,17.048,,,,,
678,07/25/19 07:28:00 pm,28.965,47.567,17.059,,,,,
679,07/25/19 07:28:01 pm,28.941,47.629,17.056,,,,,
680,07/25/19 07:28:02 pm,28.941,47.629,17.056,,,,,
681,07/25/19 07:28:03 pm,28.941,47.662,17.067,,,,,
682,07/25/19 07:28:04 pm,28.916,47.691,17.054,,,,,
683,07/25/19 07:28:05 pm,28.916,47.724,17.064,,,,,
684,07/25/19 07:28:06 pm,28.891,47.753,17.051,,,,,
685,07/25/19 07:28:07 pm,28.891,47.753,17.051,,,,,
686,07/25/19 07:28:08 pm,28.891,47.785,17.062,,,,,
687,07/25/19 07:28:09 pm,28.866,47.782,17.038,,,,,
688,07/25/19 07:28:10 pm,28.866,47.847,17.059,,,,,
689,07/25/19 07:28:11 pm,28.841,47.909,17.057,,,,,
690,07/25/19 07:28:12 pm,28.841,47.941,17.067,,,,,
691,07/25/19 07:28:13 pm,28.841,47.974,17.078,,,,,
692,07/25/19 07:28:14 pm,28.841,48.038,17.099,,,,,
693,07/25/19 07:28:15 pm,28.841,48.103,17.120,,,,,
694,07/25/19 07:28:16 pm,28.841,48.136,17.131,,,,,
695,07/25/19 07:28:17 pm,28.841,48.200,17.152,,,,,
696,07/25/19 07:28:18 pm,28.841,48.233,17.162,,,,,
697,07/25/19 07:28:19 pm,28.841,48.265,17.173,,,,,
698,07/25/19 07:28:20 pm,28.816,48.327,17.170,,,,,
699,07/25/19 07:28:21 pm,28.816,48.294,17.159,,,,,
700,07/25/19 07:28:22 pm,28.816,48.327,17.170,,,,,
701,07/25/19 07:28:23 pm,28.816,48.359,17.180,,,,,
702,07/25/19 07:28:24 pm,28.816,48.359,17.180,,,,,
703,07/25/19 07:28:25 pm,28.816,48.359,17.180,,,,,
704,07/25/19 07:28:26 pm,28.816,48.359,17.180,,,,,
705,07/25/19 07:28:27 pm,28.791,48.356,17.157,,,,,
706,07/25/19 07:28:28 pm,28.791,48.356,17.157,,,,,
707,07/25/19 07:28:29 pm,28.791,48.356,17.157,,,,,
708,07/25/19 07:28:30 pm,28.791,48.356,17.157,,,,,
709,07/25/19 07:28:31 pm,28.791,48.388,17.167,,,,,
710,07/25/19 07:28:32 pm,28.766,48.418,17.154,,,,,
711,07/25/19 07:28:33 pm,28.766,48.418,17.154,,,,,
712,07/25/19 07:28:34 pm,28.766,48.450,17.164,,,,,
713,07/25/19 07:28:35 pm,28.766,48.482,17.175,,,,,
714,07/25/19 07:28:36 pm,28.742,48.479,17.151,,,,,
715,07/25/19 07:28:37 pm,28.742,48.512,17.161,,,,,
716,07/25/19 07:28:38 pm,28.742,48.544,17.172,,,,,
717,07/25/19 07:28:39 pm,28.742,48.544,17.172,,,,,
718,07/25/19 07:28:40 pm,28.742,48.609,17.192,,,,,
719,07/25/19 07:28:41 pm,28.717,48.638,17.179,,,,,
720,07/25/19 07:28:42 pm,28.717,48.638,17.179,,,,,
721,07/25/19 07:28:43 pm,28.717,48.670,17.189,,,,,
722,07/25/19 07:28:44 pm,28.692,48.667,17.166,,,,,
723,07/25/19 07:28:45 pm,28.692,48.667,17.166,,,,,
724,07/25/19 07:28:46 pm,28.692,48.667,17.166,,,,,
725,07/25/19 07:28:47 pm,28.692,48.667,17.166,,,,,
726,07/25/19 07:28:48 pm,28.667,48.696,17.152,,,,,
727,07/25/19 07:28:49 pm,28.667,48.664,17.142,,,,,
728,07/25/19 07:28:50 pm,28.667,48.664,17.142,,,,,
729,07/25/19 07:28:51 pm,28.642,48.661,17.118,,,,,
730,07/25/19 07:28:52 pm,28.642,48.661,17.118,,,,,
731,07/25/19 07:28:53 pm,28.642,48.693,17.129,,,,,
732,07/25/19 07:28:54 pm,28.617,48.658,17.094,,,,,
733,07/25/19 07:28:55 pm,28.617,48.690,17.105,,,,,
734,07/25/19 07:28:56 pm,28.617,48.722,17.115,,,,,
735,07/25/19 07:28:57 pm,28.593,48.687,17.081,,,,,
736,07/25/19 07:28:58 pm,28.593,48.687,17.081,,,,,
737,07/25/19 07:28:59 pm,28.593,48.719,17.091,,,,,
738,07/25/19 07:29:00 pm,28.568,48.716,17.068,,,,,
739,07/25/19 07:29:01 pm,28.568,48.748,17.078,,,,,
740,07/25/19 07:29:02 pm,28.568,48.748,17.078,,,,,
741,07/25/19 07:29:03 pm,28.543,48.777,17.065,,,,,
742,07/25/19 07:29:04 pm,28.543,48.810,17.075,,,,,
743,07/25/19 07:29:05 pm,28.543,48.842,17.085,,,,,
744,07/25/19 07:29:06 pm,28.543,48.874,17.096,,,,,
745,07/25/19 07:29:07 pm,28.518,48.903,17.082,,,,,
746,07/25/19 07:29:08 pm,28.518,48.936,17.092,,,,,
747,07/25/19 07:29:09 pm,28.493,48.965,17.079,,,,,
748,07/25/19 07:29:10 pm,28.493,48.997,17.089,,,,,
749,07/25/19 07:29:11 pm,28.493,49.029,17.100,,,,,
750,07/25/19 07:29:12 pm,28.493,49.062,17.110,,,,,
751,07/25/19 07:29:13 pm,28.468,49.091,17.096,,,,,
752,07/25/19 07:29:14 pm,28.468,49.123,17.107,,,,,
753,07/25/19 07:29:15 pm,28.468,49.155,17.117,,,,,
754,07/25/19 07:29:16 pm,28.444,49.217,17.114,,,,,
755,07/25/19 07:29:17 pm,28.444,49.217,17.114,,,,,
756,07/25/19 07:29:18 pm,28.444,49.249,17.124,,,,,
757,07/25/19 07:29:19 pm,28.419,49.278,17.110,,,,,
758,07/25/19 07:29:20 pm,28.419,49.278,17.110,,,,,
759,07/25/19 07:29:21 pm,28.419,49.310,17.120,,,,,
760,07/25/19 07:29:22 pm,28.394,49.339,17.107,,,,,
761,07/25/19 07:29:23 pm,28.394,49.371,17.117,,,,,
762,07/25/19 07:29:24 pm,28.394,49.339,17.107,,,,,
763,07/25/19 07:29:25 pm,28.394,49.404,17.127,,,,,
764,07/25/19 07:29:26 pm,28.369,49.400,17.103,,,,,
765,07/25/19 07:29:27 pm,28.369,49.433,17.114,,,,,
766,07/25/19 07:29:28 pm,28.345,49.462,17.100,,,,,
767,07/25/19 07:29:29 pm,28.345,49.462,17.100,,,,,
768,07/25/19 07:29:30 pm,28.345,49.462,17.100,,,,,
769,07/25/19 07:29:31 pm,28.345,49.462,17.100,,,,,
770,07/25/19 07:29:32 pm,28.320,49.491,17.086,,,,,
771,07/25/19 07:29:33 pm,28.320,49.523,17.097,,,,,
772,07/25/19 07:29:34 pm,28.320,49.523,17.097,,,,,
773,07/25/19 07:29:35 pm,28.295,49.552,17.083,,,,,
774,07/25/19 07:29:36 pm,28.295,49.552,17.083,,,,,
775,07/25/19 07:29:37 pm,28.295,49.552,17.083,,,,,
776,07/25/19 07:29:38 pm,28.295,49.552,17.083,,,,,
777,07/25/19 07:29:39 pm,28.270,49.549,17.059,,,,,
778,07/25/19 07:29:40 pm,28.270,49.517,17.049,,,,,
779,07/25/19 07:29:41 pm,28.270,49.517,17.049,,,,,
780,07/25/19 07:29:42 pm,28.270,49.484,17.039,,,,,
781,07/25/19 07:29:43 pm,28.245,49.513,17.025,,,,,
782,07/25/19 07:29:44 pm,28.245,49.513,17.025,,,,,
783,07/25/19 07:29:45 pm,28.245,49.481,17.015,,,,,
784,07/25/19 07:29:46 pm,28.245,49.513,17.025,,,,,
785,07/25/19 07:29:47 pm,28.245,49.513,17.025,,,,,
786,07/25/19 07:29:48 pm,28.245,49.513,17.025,,,,,
787,07/25/19 07:29:49 pm,28.221,49.510,17.002,,,,,
788,07/25/19 07:29:50 pm,28.221,49.510,17.002,,,,,
789,07/25/19 07:29:51 pm,28.221,49.542,17.012,,,,,
790,07/25/19 07:29:52 pm,28.221,49.575,17.022,,,,,
